Longitude,Latitude,Altitude,Time,Speed,points
-110.98356,45.45434,2438.8,6036.0,1.201896008982983,"(45.45434, -110.98356)"
-110.983599,45.454326,2438.9,6039.0,0.79555732677872,"(45.454326, -110.983599)"
-110.983593,45.454298,2438.9,6046.0,0.4575207509272084,"(45.454298, -110.983593)"
-110.983598,45.454269,2439.0,6053.0,1.2027525210000394,"(45.454269, -110.983598)"
-110.983614,45.454236,2439.1,6055.0,1.6923859031557886,"(45.454236, -110.983614)"
-110.983631,45.454199,2439.3,6058.0,1.5285287424928187,"(45.454199, -110.983631)"
-110.98364,45.454156,2439.4,6061.0,1.698276754138624,"(45.454156, -110.98364)"
-110.983638,45.454124,2439.5,6063.0,1.7013176394677978,"(45.454124, -110.983638)"
-110.98364,45.454095,2439.7,6065.0,1.676219820790874,"(45.454095, -110.98364)"
-110.983643,45.454065,2440.6,6067.0,1.4802672516232496,"(45.454065, -110.983643)"
-110.983646,45.454033,2441.5,6070.0,1.1775972956896963,"(45.454033, -110.983646)"
-110.98364,45.454004,2442.4,6073.0,1.1280367851765798,"(45.454004, -110.98364)"
-110.983629,45.453976,2443.4,6076.0,1.0650413400594498,"(45.453976, -110.983629)"
-110.983636,45.453942,2444.6,6080.0,1.3355971280771595,"(45.453942, -110.983636)"
-110.983642,45.453914,2445.7,6082.0,1.718300648902674,"(45.453914, -110.983642)"
-110.983636,45.453886,2447.3,6084.0,1.7809153713020114,"(45.453886, -110.983636)"
-110.983631,45.453846,2450.3,6087.0,1.6860379275012085,"(45.453846, -110.983631)"
-110.983653,45.453814,2452.9,6090.0,1.3973152762626124,"(45.453814, -110.983653)"
-110.983677,45.453788,2454.1,6093.0,1.586533762439903,"(45.453788, -110.983677)"
-110.983707,45.453762,2455.3,6095.0,1.4553278599734336,"(45.453762, -110.983707)"
-110.98375,45.453749,2456.4,6099.0,0.9306537272997296,"(45.453749, -110.98375)"
-110.983791,45.453736,2457.3,6103.0,0.9487203854412394,"(45.453736, -110.983791)"
-110.983822,45.453709,2458.2,6107.0,0.9776059518189248,"(45.453709, -110.983822)"
-110.98384,45.453678,2459.2,6111.0,0.7406741552132436,"(45.453678, -110.98384)"
-110.98388,45.453662,2459.6,6118.0,0.7900380764869883,"(45.453662, -110.98388)"
-110.983904,45.453628,2460.1,6122.0,1.1891066698871642,"(45.453628, -110.983904)"
-110.983932,45.453599,2460.7,6125.0,1.2781451862427047,"(45.453599, -110.983932)"
-110.983956,45.453571,2461.5,6128.0,1.1755580585765206,"(45.453571, -110.983956)"
-110.983986,45.453551,2462.3,6131.0,0.8639221884185144,"(45.453551, -110.983986)"
-110.984009,45.453523,2463.2,6137.0,0.8492573519086991,"(45.453523, -110.984009)"
-110.983987,45.4535,2464.2,6140.0,0.8216737435634531,"(45.4535, -110.983987)"
-110.983972,45.453473,2465.2,6146.0,0.30191201806883844,"(45.453473, -110.983972)"
-110.983994,45.453446,2466.2,6234.0,0.10244372440425457,"(45.453446, -110.983994)"
-110.984005,45.453411,2467.7,6260.0,0.5058271339315985,"(45.453411, -110.984005)"
-110.984046,45.45339,2469.2,6265.0,1.0482447570903248,"(45.45339, -110.984046)"
-110.984087,45.453377,2470.5,6268.0,1.1713911050321026,"(45.453377, -110.984087)"
-110.984117,45.453358,2471.4,6271.0,0.9377438681489103,"(45.453358, -110.984117)"
-110.984121,45.453331,2472.2,6275.0,1.0396613178956442,"(45.453331, -110.984121)"
-110.984119,45.453297,2473.1,6278.0,1.280832169870004,"(45.453297, -110.984119)"
-110.984127,45.453264,2473.8,6281.0,1.512947640882421,"(45.453264, -110.984127)"
-110.98415,45.453237,2474.2,6283.0,1.8111589984158136,"(45.453237, -110.98415)"
-110.98417,45.453207,2474.7,6285.0,1.6831677476041624,"(45.453207, -110.98417)"
-110.984174,45.453167,2475.4,6288.0,1.508068535439437,"(45.453167, -110.984174)"
-110.984177,45.453127,2476.2,6291.0,1.221518044803298,"(45.453127, -110.984177)"
-110.984189,45.453095,2476.8,6295.0,1.0736053386635072,"(45.453095, -110.984189)"
-110.984195,45.453063,2477.4,6298.0,0.8868737287480577,"(45.453063, -110.984195)"
-110.984181,45.453035,2478.0,6304.0,0.6637446548068486,"(45.453035, -110.984181)"
-110.984186,45.453008,2478.5,6308.0,1.1380605898577456,"(45.453008, -110.984186)"
-110.984184,45.452981,2478.7,6310.0,1.643482809006212,"(45.452981, -110.984184)"
-110.984173,45.45295,2478.8,6312.0,1.406129658424399,"(45.45295, -110.984173)"
-110.984187,45.452924,2479.0,6315.0,1.0842824479966713,"(45.452924, -110.984187)"
-110.984212,45.452899,2479.2,6318.0,1.4279284762463709,"(45.452899, -110.984212)"
-110.984241,45.452876,2479.6,6320.0,1.545831573282706,"(45.452876, -110.984241)"
-110.984283,45.452854,2480.0,6323.0,1.4337495052324645,"(45.452854, -110.984283)"
-110.98431,45.452835,2480.2,6325.0,2.0311672691833897,"(45.452835, -110.98431)"
-110.984347,45.452797,2480.5,6327.0,2.22502473493798,"(45.452797, -110.984347)"
-110.984376,45.45277,2480.7,6329.0,1.8319101572985286,"(45.45277, -110.984376)"
-110.984398,45.452742,2480.7,6331.0,1.4741896042360492,"(45.452742, -110.984398)"
-110.984398,45.4527,2480.7,6335.0,1.1411929731705808,"(45.4527, -110.984398)"
-110.984409,45.452671,2480.7,6338.0,0.9450060209921554,"(45.452671, -110.984409)"
-110.98442,45.452637,2480.8,6343.0,0.9638603914301178,"(45.452637, -110.98442)"
-110.984456,45.452619,2480.9,6346.0,0.9958405793972434,"(45.452619, -110.984456)"
-110.984492,45.452591,2481.1,6351.0,1.1832824894042497,"(45.452591, -110.984492)"
-110.984517,45.45257,2481.3,6353.0,1.283418533106432,"(45.45257, -110.984517)"
-110.984545,45.45255,2481.4,6356.0,1.2625270716564394,"(45.45255, -110.984545)"
-110.984577,45.452517,2481.7,6359.0,1.526768299485194,"(45.452517, -110.984577)"
-110.984621,45.452489,2482.5,6362.0,1.5631880006471102,"(45.452489, -110.984621)"
-110.98464,45.452465,2483.1,6364.0,1.1205893519845311,"(45.452465, -110.98464)"
-110.984668,45.452442,2483.7,6369.0,0.9039531788282053,"(45.452442, -110.984668)"
-110.98469,45.452416,2483.9,6372.0,1.1410089151826872,"(45.452416, -110.98469)"
-110.984702,45.452386,2484.1,6375.0,0.9628446377780728,"(45.452386, -110.984702)"
-110.984741,45.452389,2484.3,6379.0,1.0230502371866164,"(45.452389, -110.984741)"
-110.984773,45.452363,2484.6,6382.0,1.4125492134606374,"(45.452363, -110.984773)"
-110.984786,45.452337,2485.0,6384.0,1.6083152785960204,"(45.452337, -110.984786)"
-110.984807,45.452311,2485.3,6386.0,1.3126081078420913,"(45.452311, -110.984807)"
-110.984838,45.452285,2485.9,6390.0,1.0865023999872288,"(45.452285, -110.984838)"
-110.984845,45.452253,2486.5,6393.0,0.9943012968675513,"(45.452253, -110.984845)"
-110.984857,45.452227,2487.0,6397.0,1.1075793055700918,"(45.452227, -110.984857)"
-110.984882,45.452193,2487.8,6400.0,1.5942227937617337,"(45.452193, -110.984882)"
-110.984901,45.452165,2488.3,6402.0,1.39879977690331,"(45.452165, -110.984901)"
-110.984903,45.452137,2488.8,6405.0,1.0374742563177053,"(45.452137, -110.984903)"
-110.984879,45.452105,2489.5,6409.0,1.3008622831569645,"(45.452105, -110.984879)"
-110.984881,45.452077,2490.0,6411.0,1.5629902128779496,"(45.452077, -110.984881)"
-110.984897,45.452052,2490.5,6413.0,1.3984849919234943,"(45.452052, -110.984897)"
-110.984918,45.452022,2491.0,6416.0,1.2393748821720598,"(45.452022, -110.984918)"
-110.984916,45.451989,2491.2,6419.0,1.214617724943279,"(45.451989, -110.984916)"
-110.98491,45.451957,2491.5,6422.0,1.102850140684282,"(45.451957, -110.98491)"
-110.984913,45.451921,2491.6,6426.0,1.0240086488528866,"(45.451921, -110.984913)"
-110.984924,45.451894,2491.4,6429.0,0.8814898258064845,"(45.451894, -110.984924)"
-110.984918,45.451862,2491.3,6434.0,0.7566738063908761,"(45.451862, -110.984918)"
-110.98494,45.451838,2491.2,6438.0,0.9308217135510333,"(45.451838, -110.98494)"
-110.984962,45.451814,2491.6,6441.0,1.3269858615542653,"(45.451814, -110.984962)"
-110.984974,45.451787,2492.0,6443.0,1.2626525844140892,"(45.451787, -110.984974)"
-110.984995,45.451757,2492.5,6447.0,1.1938640204763091,"(45.451757, -110.984995)"
-110.985012,45.451722,2493.9,6450.0,1.3551659027231666,"(45.451722, -110.985012)"
-110.985031,45.451693,2495.2,6453.0,1.1604893187728118,"(45.451693, -110.985031)"
-110.985048,45.451669,2496.3,6456.0,0.8504203034254567,"(45.451669, -110.985048)"
-110.985075,45.451648,2496.9,6461.0,0.7303841513448749,"(45.451648, -110.985075)"
-110.985063,45.45162,2497.3,6465.0,0.662544078254385,"(45.45162, -110.985063)"
-110.985086,45.451593,2497.8,6472.0,1.054339508936718,"(45.451593, -110.985086)"
-110.985096,45.451566,2498.6,6474.0,1.6367368355110452,"(45.451566, -110.985096)"
-110.985115,45.451541,2499.7,6476.0,1.6376163291639476,"(45.451541, -110.985115)"
-110.985131,45.451516,2500.7,6478.0,1.2994508367475783,"(45.451516, -110.985131)"
-110.98515,45.451485,2502.0,6482.0,1.1157168870236367,"(45.451485, -110.98515)"
-110.985146,45.451453,2503.0,6485.0,0.9977910928632707,"(45.451453, -110.985146)"
-110.985143,45.45142,2503.9,6490.0,0.9699092244742602,"(45.45142, -110.985143)"
-110.985153,45.45139,2504.8,6493.0,1.0218776281190385,"(45.45139, -110.985153)"
-110.985168,45.451361,2505.1,6497.0,1.3299354433002506,"(45.451361, -110.985168)"
-110.985173,45.451329,2505.4,6499.0,1.3932213242257143,"(45.451329, -110.985173)"
-110.985191,45.451296,2505.8,6503.0,0.9387406439151162,"(45.451296, -110.985191)"
-110.985209,45.451267,2506.3,6507.0,1.067086932262483,"(45.451267, -110.985209)"
-110.985229,45.451237,2506.9,6510.0,0.8765584597601794,"(45.451237, -110.985229)"
-110.985225,45.45121,2507.3,6516.0,0.9252502833669327,"(45.45121, -110.985225)"
-110.985225,45.451174,2507.7,6519.0,1.047055438299964,"(45.451174, -110.985225)"
-110.985247,45.451152,2508.0,6523.0,0.3992381862159293,"(45.451152, -110.985247)"
-110.985205,45.451138,2508.4,6601.0,0.39931357255782013,"(45.451138, -110.985205)"
-110.985173,45.451123,2508.5,6605.0,0.4811573905574474,"(45.451123, -110.985173)"
-110.985143,45.451104,2508.6,6620.0,0.6272583062827508,"(45.451104, -110.985143)"
-110.985118,45.451082,2508.6,6623.0,0.6058440846849642,"(45.451082, -110.985118)"
-110.985163,45.451083,2508.8,6644.0,0.8891786150509374,"(45.451083, -110.985163)"
-110.985188,45.451106,2508.9,6646.0,0.8655256720417311,"(45.451106, -110.985188)"
-110.98524,45.451085,2509.2,6685.0,0.7219536201875815,"(45.451085, -110.98524)"
-110.98528,45.451063,2509.3,6688.0,1.1280876249636866,"(45.451063, -110.98528)"
-110.985327,45.451069,2509.3,6692.0,0.8493124485335486,"(45.451069, -110.985327)"
-110.985366,45.451072,2509.3,6696.0,0.5780369974775157,"(45.451072, -110.985366)"
-110.985368,45.451044,2509.3,6704.0,0.7173157854704814,"(45.451044, -110.985368)"
-110.985393,45.451022,2509.2,6707.0,0.8209322313263099,"(45.451022, -110.985393)"
-110.985418,45.450995,2509.2,6713.0,1.1955773650380035,"(45.450995, -110.985418)"
-110.985438,45.450966,2509.1,6715.0,1.8359992409388681,"(45.450966, -110.985438)"
-110.985457,45.450935,2509.1,6717.0,1.7351553642985122,"(45.450935, -110.985457)"
-110.985474,45.450909,2509.1,6719.0,1.4389196529181443,"(45.450909, -110.985474)"
-110.985501,45.45088,2509.2,6722.0,1.1816171386216427,"(45.45088, -110.985501)"
-110.985523,45.450856,2509.8,6725.0,1.3939783022777883,"(45.450856, -110.985523)"
-110.985536,45.450827,2510.3,6727.0,1.5558961848999178,"(45.450827, -110.985536)"
-110.985542,45.45079,2511.0,6730.0,1.1547241129041566,"(45.45079, -110.985542)"
-110.985556,45.450759,2511.3,6734.0,0.7846536590911786,"(45.450759, -110.985556)"
-110.985598,45.45076,2511.7,6739.0,1.030441640544213,"(45.45076, -110.985598)"
-110.985632,45.450731,2512.1,6742.0,2.356034004832544,"(45.450731, -110.985632)"
-110.98564,45.450702,2512.5,6743.0,3.4692275965774844,"(45.450702, -110.98564)"
-110.985647,45.45067,2512.9,6744.0,3.078983106165823,"(45.45067, -110.985647)"
-110.985668,45.450627,2513.1,6746.0,1.8614209871256469,"(45.450627, -110.985668)"
-110.985702,45.450606,2512.6,6749.0,1.2091001966023864,"(45.450606, -110.985702)"
-110.985739,45.450586,2512.1,6752.0,1.0389251028396729,"(45.450586, -110.985739)"
-110.985774,45.450568,2511.8,6756.0,1.0757723082298447,"(45.450568, -110.985774)"
-110.985814,45.450547,2511.9,6759.0,1.124890580864476,"(45.450547, -110.985814)"
-110.98586,45.450536,2511.9,6763.0,0.8805162615744637,"(45.450536, -110.98586)"
-110.985899,45.450526,2512.1,6767.0,0.5106882328327385,"(45.450526, -110.985899)"
-110.985924,45.450502,2512.6,6783.0,0.14393179383028593,"(45.450502, -110.985924)"
-110.985937,45.450472,2513.2,6828.0,0.38119448515132653,"(45.450472, -110.985937)"
-110.985968,45.450451,2513.8,6833.0,0.7401837692766704,"(45.450451, -110.985968)"
-110.985995,45.450422,2514.8,6838.0,1.1278574139414315,"(45.450422, -110.985995)"
-110.985992,45.450384,2515.9,6841.0,1.3331795037028402,"(45.450384, -110.985992)"
-110.985992,45.450353,2517.0,6844.0,1.0944588252272318,"(45.450353, -110.985992)"
-110.98602,45.450328,2518.7,6848.0,0.7358791245948932,"(45.450328, -110.98602)"
-110.986016,45.4503,2520.1,6855.0,0.49880109889384816,"(45.4503, -110.986016)"
-110.986041,45.450277,2521.6,6862.0,0.7906777475047915,"(45.450277, -110.986041)"
-110.986039,45.450249,2522.4,6865.0,1.0076432084819342,"(45.450249, -110.986039)"
-110.986075,45.450228,2523.3,6869.0,0.7457586456469091,"(45.450228, -110.986075)"
-110.98609,45.450201,2524.0,6875.0,0.7153635584518908,"(45.450201, -110.98609)"
-110.986117,45.450169,2525.5,6880.0,1.1140023362707232,"(45.450169, -110.986117)"
-110.98612,45.450135,2526.9,6883.0,1.3784241048059567,"(45.450135, -110.98612)"
-110.986131,45.4501,2528.3,6886.0,1.2699139566423971,"(45.4501, -110.986131)"
-110.986135,45.45007,2528.8,6889.0,1.0358083337068018,"(45.45007, -110.986135)"
-110.986172,45.450049,2529.4,6893.0,0.8721292205703626,"(45.450049, -110.986172)"
-110.986196,45.450026,2529.9,6897.0,1.1363511446262569,"(45.450026, -110.986196)"
-110.986237,45.45,2530.8,6900.0,1.3383651018064697,"(45.45, -110.986237)"
-110.986256,45.449971,2531.5,6903.0,1.1008178557475403,"(45.449971, -110.986256)"
-110.986255,45.449936,2532.3,6907.0,0.6685429133001245,"(45.449936, -110.986255)"
-110.986249,45.449909,2532.8,6916.0,0.2374296495881004,"(45.449909, -110.986249)"
-110.986266,45.449881,2533.4,6942.0,0.1835021791363432,"(45.449881, -110.986266)"
-110.986278,45.449851,2534.0,6957.0,0.7374335119595831,"(45.449851, -110.986278)"
-110.986269,45.44982,2535.2,6960.0,0.9612392772654813,"(45.44982, -110.986269)"
-110.986268,45.449791,2536.3,6965.0,0.9072012252886921,"(45.449791, -110.986268)"
-110.986278,45.449763,2537.4,6968.0,1.0212380639609557,"(45.449763, -110.986278)"
-110.986301,45.449736,2538.4,6972.0,0.8306948420548358,"(45.449736, -110.986301)"
-110.98634,45.449718,2539.3,6977.0,0.5688579103852264,"(45.449718, -110.98634)"
-110.986314,45.449698,2540.0,6985.0,0.3890285493733283,"(45.449698, -110.986314)"
-110.986333,45.44967,2540.7,6994.0,0.6802137263503781,"(45.44967, -110.986333)"
-110.986343,45.449636,2541.0,6998.0,0.9178764424381425,"(45.449636, -110.986343)"
-110.986374,45.449614,2541.4,7002.0,0.8593354396454524,"(45.449614, -110.986374)"
-110.986408,45.449595,2541.7,7006.0,1.027035588915729,"(45.449595, -110.986408)"
-110.986425,45.449565,2542.0,7009.0,1.3985762432810696,"(45.449565, -110.986425)"
-110.986437,45.449523,2542.4,7012.0,1.7167423526149563,"(45.449523, -110.986437)"
-110.986439,45.44949,2542.4,7014.0,1.7666995717310623,"(45.44949, -110.986439)"
-110.986446,45.44946,2542.2,7016.0,1.462330809177246,"(45.44946, -110.986446)"
-110.986448,45.449427,2541.9,7019.0,1.0631285845822107,"(45.449427, -110.986448)"
-110.986468,45.449398,2541.9,7023.0,0.9957032315025438,"(45.449398, -110.986468)"
-110.986505,45.449384,2542.0,7026.0,0.8405429783445363,"(45.449384, -110.986505)"
-110.98655,45.449383,2542.1,7032.0,0.4004389668690732,"(45.449383, -110.98655)"
-110.98659,45.449376,2542.1,7047.0,1.066140388475871,"(45.449376, -110.98659)"
-110.986626,45.449353,2541.6,7049.0,1.9458407820539896,"(45.449353, -110.986626)"
-110.98666,45.449327,2541.2,7051.0,1.7802829946781555,"(45.449327, -110.98666)"
-110.986684,45.449304,2541.2,7053.0,1.433478606971589,"(45.449304, -110.986684)"
-110.986731,45.449296,2541.9,7056.0,1.541024832859569,"(45.449296, -110.986731)"
-110.98675,45.449267,2542.5,7058.0,1.7493270028717312,"(45.449267, -110.98675)"
-110.986761,45.449238,2543.1,7060.0,1.4260301784542935,"(45.449238, -110.986761)"
-110.98677,45.449208,2543.7,7063.0,1.255511529987671,"(45.449208, -110.98677)"
-110.986782,45.449173,2544.4,7066.0,1.5772697925769177,"(45.449173, -110.986782)"
-110.98679,45.449142,2545.2,7068.0,1.1113700786611551,"(45.449142, -110.98679)"
-110.986828,45.449153,2546.3,7076.0,0.23786362256399493,"(45.449153, -110.986828)"
-110.986825,45.449111,2547.9,7172.0,0.9384763269726406,"(45.449111, -110.986825)"
-110.986835,45.44908,2548.8,7174.0,1.9721863455858613,"(45.44908, -110.986835)"
-110.986856,45.449045,2549.1,7176.0,2.285077839789609,"(45.449045, -110.986856)"
-110.986869,45.449002,2549.4,7178.0,2.1072809005394424,"(45.449002, -110.986869)"
-110.986887,45.448973,2549.6,7180.0,1.6785723727588735,"(45.448973, -110.986887)"
-110.986913,45.448951,2549.8,7182.0,1.6401356647228589,"(45.448951, -110.986913)"
-110.986941,45.448928,2550.0,7184.0,1.6207744735925411,"(45.448928, -110.986941)"
-110.986999,45.448921,2550.8,7187.0,1.3603102119001569,"(45.448921, -110.986999)"
-110.987042,45.448926,2551.6,7190.0,1.2034487095907642,"(45.448926, -110.987042)"
-110.987066,45.448898,2552.4,7193.0,1.1492338803188953,"(45.448898, -110.987066)"
-110.987098,45.448882,2553.2,7196.0,1.1393011375902211,"(45.448882, -110.987098)"
-110.987133,45.448862,2554.2,7199.0,1.5579222302632325,"(45.448862, -110.987133)"
-110.987152,45.448832,2555.2,7201.0,1.5342812907053198,"(45.448832, -110.987152)"
-110.987185,45.448812,2556.1,7204.0,1.4484209250353601,"(45.448812, -110.987185)"
-110.987227,45.448815,2557.1,7206.0,1.8128023580782848,"(45.448815, -110.987227)"
-110.987274,45.448816,2558.1,7208.0,1.635633234604769,"(45.448816, -110.987274)"
-110.987324,45.448808,2559.0,7211.0,1.4650711970211114,"(45.448808, -110.987324)"
-110.987346,45.448785,2559.5,7213.0,1.702915728744511,"(45.448785, -110.987346)"
-110.987367,45.448756,2560.2,7215.0,1.511092272879833,"(45.448756, -110.987367)"
-110.987399,45.448734,2560.7,7218.0,1.3577812289985673,"(45.448734, -110.987399)"
-110.987437,45.448727,2560.9,7220.0,1.2969621165776695,"(45.448727, -110.987437)"
-110.987477,45.448731,2561.2,7223.0,0.6547046381066974,"(45.448731, -110.987477)"
-110.987492,45.448706,2561.5,7235.0,0.25229159670465384,"(45.448706, -110.987492)"
-110.987468,45.448683,2562.3,7248.0,0.18135328999291067,"(45.448683, -110.987468)"
-110.98747,45.448654,2563.1,7278.0,0.6949198438408128,"(45.448654, -110.98747)"
-110.987516,45.448645,2564.0,7281.0,1.568678935800221,"(45.448645, -110.987516)"
-110.987557,45.448654,2565.6,7283.0,1.554211033543218,"(45.448654, -110.987557)"
-110.987598,45.448658,2567.5,7286.0,1.1438697952741137,"(45.448658, -110.987598)"
-110.987625,45.448632,2569.6,7290.0,0.9894005807361328,"(45.448632, -110.987625)"
-110.987644,45.448604,2571.1,7294.0,1.189788225548102,"(45.448604, -110.987644)"
-110.987693,45.448588,2572.0,7297.0,1.4319042615215332,"(45.448588, -110.987693)"
-110.987721,45.448556,2572.9,7300.0,1.041372844807574,"(45.448556, -110.987721)"
-110.987723,45.448521,2573.5,7306.000000000001,1.2007734220989075,"(45.448521, -110.987723)"
-110.987719,45.44849,2573.9,7308.000000000001,1.828238539816969,"(45.44849, -110.987719)"
-110.987722,45.448456,2574.4,7310.000000000001,1.4250145984704892,"(45.448456, -110.987722)"
-110.987759,45.448435,2574.9,7314.000000000001,1.570394384076776,"(45.448435, -110.987759)"
-110.987814,45.448442,2575.5,7316.000000000001,1.9149065880507825,"(45.448442, -110.987814)"
-110.98785,45.448456,2576.0,7318.000000000001,1.292671156085441,"(45.448456, -110.98785)"
-110.987887,45.448434,2576.6,7322.000000000001,1.3805676523236003,"(45.448434, -110.987887)"
-110.98789,45.448402,2577.1,7324.000000000001,1.65684804130487,"(45.448402, -110.98789)"
-110.987912,45.448365,2577.9,7327.000000000001,2.2262652780706462,"(45.448365, -110.987912)"
-110.987896,45.448314,2578.8,7329.000000000001,2.398893919827268,"(45.448314, -110.987896)"
-110.987885,45.448282,2579.4,7331.000000000001,1.801985687831952,"(45.448282, -110.987885)"
-110.987882,45.448251,2579.9,7333.000000000001,1.1608114008930797,"(45.448251, -110.987882)"
-110.987914,45.448272,2580.3,7339.000000000001,0.41980728345262297,"(45.448272, -110.987914)"
-110.987951,45.448296,2580.9,7354.000000000001,0.4804159261565859,"(45.448296, -110.987951)"
-110.987914,45.448279,2581.3,7359.000000000001,0.6212637042813315,"(45.448279, -110.987914)"
-110.987874,45.448245,2581.7,7368.000000000001,1.187233886861427,"(45.448245, -110.987874)"
-110.987841,45.448222,2582.1,7370.000000000001,1.3740302465826169,"(45.448222, -110.987841)"
-110.987888,45.44822,2582.3,7374.000000000001,0.5783476473008251,"(45.44822, -110.987888)"
-110.987852,45.448209,2582.4,7387.000000000001,0.17526848447237525,"(45.448209, -110.987852)"
-110.987912,45.448209,2582.7,7428.000000000001,0.9900368857112125,"(45.448209, -110.987912)"
-110.987959,45.448205,2583.2,7430.000000000001,1.7804590450640956,"(45.448205, -110.987959)"
-110.987987,45.448182,2583.6,7432.000000000001,2.44952147556873,"(45.448182, -110.987987)"
-110.987982,45.448125,2584.4,7434.000000000001,4.137213146001782,"(45.448125, -110.987982)"
-110.987962,45.448082,2585.0,7435.000000000001,5.124303125993848,"(45.448082, -110.987962)"
-110.987932,45.448041,2585.7,7436.000000000001,2.9729660060070695,"(45.448041, -110.987932)"
-110.98798,45.448035,2586.2,7441.000000000001,1.377675641681539,"(45.448035, -110.98798)"
-110.988029,45.448043,2586.8,7443.000000000001,1.547171313761395,"(45.448043, -110.988029)"
-110.988071,45.448046,2587.2,7446.000000000001,1.0184672416648253,"(45.448046, -110.988071)"
-110.988118,45.448049,2587.7,7450.000000000001,0.8610865890822346,"(45.448049, -110.988118)"
-110.988157,45.448056,2588.1,7454.000000000001,0.704458042869061,"(45.448056, -110.988157)"
-110.988185,45.448037,2588.6,7459.000000000001,0.5058086127217218,"(45.448037, -110.988185)"
-110.988223,45.448054,2589.1,7468.000000000001,1.357797487113829,"(45.448054, -110.988223)"
-110.988265,45.448083,2589.7,7470.000000000001,1.2848589953770673,"(45.448083, -110.988265)"
-110.988244,45.448061,2590.2,7482.000000000001,0.19183097106308306,"(45.448061, -110.988244)"
-110.988282,45.448054,2590.6,7505.000000000001,0.6418214129691884,"(45.448054, -110.988282)"
-110.988316,45.448035,2591.2,7508.000000000001,1.422361850842651,"(45.448035, -110.988316)"
-110.98832,45.448005,2591.7,7510.000000000001,1.5479324477634866,"(45.448005, -110.98832)"
-110.988338,45.44797,2592.4,7513.000000000001,1.5248785818993755,"(45.44797, -110.988338)"
-110.988387,45.447943,2593.3,7516.000000000001,1.6863947892838675,"(45.447943, -110.988387)"
-110.98843,45.44794,2594.0,7518.000000000001,1.5987802784578333,"(45.44794, -110.98843)"
-110.988485,45.447937,2595.0,7521.000000000001,1.6001745227116153,"(45.447937, -110.988485)"
-110.988528,45.447937,2595.8,7523.000000000001,1.720193050101376,"(45.447937, -110.988528)"
-110.988561,45.447918,2596.6,7525.000000000001,1.4788708967543962,"(45.447918, -110.988561)"
-110.988602,45.447902,2597.3,7528.000000000001,1.2442084592415754,"(45.447902, -110.988602)"
-110.988647,45.447892,2597.9,7531.000000000001,1.4609788241931105,"(45.447892, -110.988647)"
-110.988689,45.447892,2598.6,7533.000000000001,1.4746671292896814,"(45.447892, -110.988689)"
-110.988736,45.447899,2599.3,7536.000000000001,1.0517482981420887,"(45.447899, -110.988736)"
-110.988777,45.447894,2600.0,7540.000000000001,0.8722231038315686,"(45.447894, -110.988777)"
-110.988823,45.447918,2600.9,7545.000000000001,0.8132071649925136,"(45.447918, -110.988823)"
-110.988872,45.447902,2601.6,7551.000000000001,1.1326318343273483,"(45.447902, -110.988872)"
-110.988897,45.447881,2602.2,7553.000000000001,1.9468434411561737,"(45.447881, -110.988897)"
-110.988907,45.44784,2602.9,7555.000000000001,1.9736681280047312,"(45.44784, -110.988907)"
-110.98892,45.447813,2603.4,7557.000000000001,1.3647863548825052,"(45.447813, -110.98892)"
-110.988953,45.447794,2603.9,7560.000000000001,1.0478156754024002,"(45.447794, -110.988953)"
-110.988985,45.447768,2604.6,7564.000000000001,0.9515231041054474,"(45.447768, -110.988985)"
-110.989017,45.447744,2605.3,7568.000000000001,1.2874027040417826,"(45.447744, -110.989017)"
-110.989019,45.447715,2605.9,7570.000000000001,1.4203494537574046,"(45.447715, -110.989019)"
-110.98903,45.447684,2606.4,7573.000000000001,1.2031230398723545,"(45.447684, -110.98903)"
-110.989036,45.447652,2606.9,7576.000000000001,1.19753946116405,"(45.447652, -110.989036)"
-110.989049,45.447611,2607.7,7580.000000000001,0.860034328847854,"(45.447611, -110.989049)"
-110.989037,45.447584,2608.3,7586.000000000001,0.3239701290179652,"(45.447584, -110.989037)"
-110.989032,45.447557,2608.8,7613.000000000001,0.09326998812663925,"(45.447557, -110.989032)"
-110.989025,45.447523,2609.3,7666.000000000001,0.8163061353261567,"(45.447523, -110.989025)"
-110.989039,45.447497,2609.7,7668.000000000001,1.642218096731082,"(45.447497, -110.989039)"
-110.989048,45.447467,2610.2,7670.000000000001,1.6757681200398136,"(45.447467, -110.989048)"
-110.989049,45.447438,2610.6,7672.000000000001,1.3091204880573812,"(45.447438, -110.989049)"
-110.989087,45.447415,2611.2,7676.000000000001,1.5689725329497222,"(45.447415, -110.989087)"
-110.98913,45.447394,2612.5,7678.000000000001,2.2557718881077378,"(45.447394, -110.98913)"
-110.989176,45.447373,2614.5,7680.000000000001,2.1110274980563695,"(45.447373, -110.989176)"
-110.989214,45.447359,2616.1,7682.000000000001,1.6661325172228398,"(45.447359, -110.989214)"
-110.989251,45.44734,2618.7,7685.000000000001,1.4230963046782064,"(45.44734, -110.989251)"
-110.98925,45.44731,2621.1,7688.000000000001,1.3960015381953235,"(45.44731, -110.98925)"
-110.989237,45.447275,2622.5,7691.000000000001,1.826668957895071,"(45.447275, -110.989237)"
-110.989233,45.447235,2622.4,7693.000000000001,2.0239376501782593,"(45.447235, -110.989233)"
